390,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU48588423434,2016/08/02 01:05:47,2016/07/29 00:00:00,USD,1878,USD,1878,,,,,,,SHA,160729,2016-08-02T01:05:47.000000000-05:00,2016-08-02T05:05:47.000000000+00:00,2016/08/02 05:05:47,ANZ,WF,#N/A,BOOK
391,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU261673713788,2016/08/02 01:07:01,2016/08/02 00:00:00,USD,2633.35,USD,2633.35,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T01:07:01.000000000-05:00,2016-08-02T05:07:01.000000000+00:00,2016/08/02 05:07:01,ANZ,WF,REQUEST,BOOK
391,103,ANZ,WF,RIAU261673713788,2016-08-02 15:07:08,2016/08/02 00:00:00,USD,2633.35,USD,2633.35,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T15:07:08.000000000+10:00,2016-08-02T05:07:08.000000000+00:00,2016/08/02 05:07:08,ANZ,WF,CONFIRMATION,BOOK
392,103,ANZ,WF,RIAU261291223788,2016-08-02 15:07:53,2016/08/02 00:00:00,USD,1416.03,USD,1416.03,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T15:07:53.000000000+10:00,2016-08-02T05:07:53.000000000+00:00,2016/08/02 05:07:53,ANZ,WF,REQUEST,BOOK
392,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU261291223788,2016/08/02 01:07:55,2016/08/02 00:00:00,USD,1416.03,USD,1416.03,A,//FW121000248,WFBIUS6SXXX,,,,SHA,160802,2016-08-02T01:07:55.000000000-05:00,2016-08-02T05:07:55.000000000+00:00,2016/08/02 05:07:55,ANZ,WF,CONFIRMATION,BOOK
393,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU49093793434,2016/08/02 01:08:43,2016/08/02 00:00:00,USD,4094,USD,4094,A,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T01:08:43.000000000-05:00,2016-08-02T05:08:43.000000000+00:00,2016/08/02 05:08:43,ANZ,WF,REQUEST,BOOK
393,103,ANZ,WF,CMOAU49093793434,2016-08-02 15:08:45,2016/08/02 00:00:00,USD,4094,USD,4094,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T15:08:45.000000000+10:00,2016-08-02T05:08:45.000000000+00:00,2016/08/02 05:08:45,ANZ,WF,CONFIRMATION,BOOK
394,202.COV,PNBPHKHHXXX,ANZBAU3MXXX,201608029012,2016/08/02 01:20:14,2016/08/02 00:00:00,AUD,5000000,AUD,5000000,A,WPACAU2S,,,,,,160802,2016-08-02T01:20:14.000000000-05:00,2016-08-02T05:20:14.000000000+00:00,2016/08/02 05:20:14,WF,ANZ,#N/A,INTERMEDIARY
395,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU258381373788,2016/08/02 01:29:07,2016/08/02 00:00:00,USD,750,USD,750,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T01:29:07.000000000-05:00,2016-08-02T05:29:07.000000000+00:00,2016/08/02 05:29:07,ANZ,WF,REQUEST,BOOK
395,103,ANZ,WF,RIAU258381373788,2016-08-02 15:29:11,2016/08/02 00:00:00,USD,750,USD,750,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T15:29:11.000000000+10:00,2016-08-02T05:29:11.000000000+00:00,2016/08/02 05:29:11,ANZ,WF,CONFIRMATION,BOOK
396,103,PNBPGB2LXXX,ANZBAU3MXXX,201608020534,2016/08/02 01:30:21,2016/08/02 00:00:00,EUR,284,EUR,300,A,ANZBAU3MXXX,,,,,SHA,160802,2016-08-02T01:30:21.000000000-05:00,2016-08-02T05:30:21.000000000+00:00,2016/08/02 05:30:21,WF,ANZ,#N/A,BOOK
397,103,ANZBAU3MXXX,WFBIUS6WFFX,CMOAU49061783434,2016/08/02 01:34:12,2016/08/02 00:00:00,AUD,88479.84,AUD,88479.84,,,,,,,SHA,160802,2016-08-02T01:34:12.000000000-05:00,2016-08-02T05:34:12.000000000+00:00,2016/08/02 05:34:12,ANZ,WF,#N/A,BOOK
398,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU48991983434,2016/08/02 01:45:07,2016/08/02 00:00:00,USD,21940.91,USD,21940.91,A,//FW121000248,WFBIUS6SXXX,,,,OUR,160802,2016-08-02T01:45:07.000000000-05:00,2016-08-02T05:45:07.000000000+00:00,2016/08/02 05:45:07,ANZ,WF,REQUEST,BOOK
398,103,ANZ,WF,CMOAU48991983434,2016-08-02 15:45:10,2016/08/02 00:00:00,USD,21940.91,USD,21940.91,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T15:45:10.000000000+10:00,2016-08-02T05:45:10.000000000+00:00,2016/08/02 05:45:10,ANZ,WF,CONFIRMATION,BOOK
399,103,ANZ,WF,CMOAU49090713434,2016-08-02 15:46:04,2016/08/02 00:00:00,USD,35361.44,USD,35361.44,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T15:46:04.000000000+10:00,2016-08-02T05:46:04.000000000+00:00,2016/08/02 05:46:04,ANZ,WF,REQUEST,BOOK
399,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU49090713434,2016/08/02 01:46:05,2016/08/02 00:00:00,USD,35361.44,USD,35361.44,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T01:46:05.000000000-05:00,2016-08-02T05:46:05.000000000+00:00,2016/08/02 05:46:05,ANZ,WF,CONFIRMATION,BOOK
400,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU261854683788,2016/08/02 01:46:24,2016/08/02 00:00:00,USD,3588.04,USD,3588.04,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T01:46:24.000000000-05:00,2016-08-02T05:46:24.000000000+00:00,2016/08/02 05:46:24,ANZ,WF,REQUEST,BOOK
400,103,ANZ,WF,RIAU261854683788,2016-08-02 15:46:28,2016/08/02 00:00:00,USD,3588.04,USD,3588.04,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T15:46:28.000000000+10:00,2016-08-02T05:46:28.000000000+00:00,2016/08/02 05:46:28,ANZ,WF,CONFIRMATION,BOOK
401,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F60802349928000,2016/08/02 02:09:32,2016/08/02 00:00:00,USD,1973,,,,,,,,,,160802,2016-08-02T02:09:32.000000000-05:00,2016-08-02T06:09:32.000000000+00:00,2016/08/02 06:09:32,WF,ANZ,#N/A,BOOK
402,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F60802352764000,2016/08/02 02:13:06,2016/08/02 00:00:00,USD,1474,,,,,,,,,,160802,2016-08-02T02:13:06.000000000-05:00,2016-08-02T06:13:06.000000000+00:00,2016/08/02 06:13:06,WF,ANZ,#N/A,BOOK
403,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F60802352787000,2016/08/02 02:13:09,2016/08/02 00:00:00,USD,1974,,,,,,,,,,160802,2016-08-02T02:13:09.000000000-05:00,2016-08-02T06:13:09.000000000+00:00,2016/08/02 06:13:09,WF,ANZ,#N/A,BOOK
404,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F50802351648000,2016/08/02 02:15:01,2016/08/02 00:00:00,USD,11.77,USD,11.77,,,,,,,,160802,2016-08-02T02:15:01.000000000-05:00,2016-08-02T06:15:01.000000000+00:00,2016/08/02 06:15:01,WF,ANZ,#N/A,BOOK
405,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F50802351629000,2016/08/02 02:15:01,2016/08/02 00:00:00,USD,11.77,USD,11.77,,,,,,,,160802,2016-08-02T02:15:01.000000000-05:00,2016-08-02T06:15:01.000000000+00:00,2016/08/02 06:15:01,WF,ANZ,#N/A,BOOK
406,103,ANZ,WF,1003908816498,2016-08-02 16:27:22,2016/08/02 00:00:00,USD,24612.62,USD,24612.62,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T16:27:22.000000000+10:00,2016-08-02T06:27:22.000000000+00:00,2016/08/02 06:27:22,ANZ,WF,REQUEST,BOOK
406,103,ANZBAU3MXXX,PNBPUS3NNYC,1003908816498,2016/08/02 02:27:23,2016/08/02 00:00:00,USD,24612.62,USD,24612.62,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T02:27:23.000000000-05:00,2016-08-02T06:27:23.000000000+00:00,2016/08/02 06:27:23,ANZ,WF,CONFIRMATION,BOOK
407,103,ANZBAU3MXXX,PNBPUS3NNYC,1003909046498,2016/08/02 02:27:57,2016/08/02 00:00:00,USD,5368.34,USD,5368.34,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T02:27:57.000000000-05:00,2016-08-02T06:27:57.000000000+00:00,2016/08/02 06:27:57,ANZ,WF,REQUEST,BOOK
407,103,ANZ,WF,1003909046498,2016-08-02 16:27:58,2016/08/02 00:00:00,USD,5368.34,USD,5368.34,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T16:27:58.000000000+10:00,2016-08-02T06:27:58.000000000+00:00,2016/08/02 06:27:58,ANZ,WF,CONFIRMATION,BOOK
408,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F50802587201000,2016/08/02 02:30:46,2016/08/02 00:00:00,USD,606,,,,,,,,,,160802,2016-08-02T02:30:46.000000000-05:00,2016-08-02T06:30:46.000000000+00:00,2016/08/02 06:30:46,WF,ANZ,#N/A,BOOK
409,103,ANZ,WF,CMOAU49073033434,2016-08-02 16:46:09,2016/08/02 00:00:00,USD,118021.5,USD,118021.5,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T16:46:09.000000000+10:00,2016-08-02T06:46:09.000000000+00:00,2016/08/02 06:46:09,ANZ,WF,REQUEST,BOOK
409,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU49073033434,2016/08/02 02:46:11,2016/08/02 00:00:00,USD,118021.5,USD,118021.5,A,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T02:46:11.000000000-05:00,2016-08-02T06:46:11.000000000+00:00,2016/08/02 06:46:11,ANZ,WF,CONFIRMATION,BOOK
410,103,ANZ,WF,CMOAU49072163434,2016-08-02 16:46:15,2016/08/02 00:00:00,USD,60000,USD,60000,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T16:46:15.000000000+10:00,2016-08-02T06:46:15.000000000+00:00,2016/08/02 06:46:15,ANZ,WF,REQUEST,BOOK
410,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU49072163434,2016/08/02 02:46:17,2016/08/02 00:00:00,USD,60000,USD,60000,A,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T02:46:17.000000000-05:00,2016-08-02T06:46:17.000000000+00:00,2016/08/02 06:46:17,ANZ,WF,CONFIRMATION,BOOK
411,202,PNBPUS33PHL,ANZBAU3MXXX,F50802587478000,2016/08/02 02:46:57,2016/08/02 00:00:00,USD,4.92,,,,,,,,,,160802,2016-08-02T02:46:57.000000000-05:00,2016-08-02T06:46:57.000000000+00:00,2016/08/02 06:46:57,WF,ANZ,#N/A,BOOK
412,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU48439883434,2016/08/02 03:24:17,2016/08/02 00:00:00,USD,5205,USD,5205,A,//FW121000248,WFBIUS6SXXX,,,,OUR,160802,2016-08-02T03:24:17.000000000-05:00,2016-08-02T07:24:17.000000000+00:00,2016/08/02 07:24:17,ANZ,WF,REQUEST,BOOK
412,103,ANZ,WF,CMOAU48439883434,2016-08-02 17:24:18,2016/08/02 00:00:00,USD,5205,USD,5205,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T17:24:18.000000000+10:00,2016-08-02T07:24:18.000000000+00:00,2016/08/02 07:24:18,ANZ,WF,CONFIRMATION,BOOK
413,202.COV,PNBPUS33PHL,ANZBAU3MXXX,F60802372540000,2016/08/02 03:28:59,2016/08/02 00:00:00,USD,307377.62,,,,,,,,,,160802,2016-08-02T03:28:59.000000000-05:00,2016-08-02T07:28:59.000000000+00:00,2016/08/02 07:28:59,WF,ANZ,#N/A,BOOK
414,103,ANZ,WF,RIAU256215463788,2016-08-02 18:27:42,2016/08/02 00:00:00,USD,1816.5,USD,1816.5,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T18:27:42.000000000+10:00,2016-08-02T08:27:42.000000000+00:00,2016/08/02 08:27:42,ANZ,WF,REQUEST,BOOK
414,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU256215463788,2016/08/02 04:27:43,2016/08/02 00:00:00,USD,1816.5,USD,1816.5,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T04:27:43.000000000-05:00,2016-08-02T08:27:43.000000000+00:00,2016/08/02 08:27:43,ANZ,WF,CONFIRMATION,BOOK
415,103,PNBPUS33PHL,ANZBAU3MXXX,F60802387019000,2016/08/02 04:30:01,2016/08/02 00:00:00,USD,205916.6,USD,205916.6,,,,,,,SHA,160802,2016-08-02T04:30:01.000000000-05:00,2016-08-02T08:30:01.000000000+00:00,2016/08/02 08:30:01,WF,ANZ,REQUEST,BOOK
415,103,WF,ANZ,F60802387019000,2016-08-02 18:30:33,2016/08/02 00:00:00,USD,205904.83,USD,205916.6,,NULL,,,,,SHA,160802,2016-08-02T18:30:33.000000000+10:00,2016-08-02T08:30:33.000000000+00:00,2016/08/02 08:30:33,WF,ANZ,CONFIRMATION,BOOK
416,103,ANZ,WF,CMOAU48927073434,2016-08-02 18:35:47,2016/08/02 00:00:00,USD,554.19,USD,554.19,,NULL,,,,,SHA,160802,2016-08-02T18:35:47.000000000+10:00,2016-08-02T08:35:47.000000000+00:00,2016/08/02 08:35:47,ANZ,WF,REQUEST,BOOK
416,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU48927073434,2016/08/02 04:35:49,2016/08/02 00:00:00,USD,554.19,USD,554.19,D,//FW122244566,GRANDPOINT BANK,355 SOUTH GRAND AVENUE,LOS ANGELES CA,,SHA,160802,2016-08-02T04:35:49.000000000-05:00,2016-08-02T08:35:49.000000000+00:00,2016/08/02 08:35:49,ANZ,WF,CONFIRMATION,INTERMEDIARY
417,103,PNBPUS33PHL,ANZBAU3MXXX,F60802390597000,2016/08/02 04:44:04,2016/08/04 00:00:00,USD,740,USD,750,,,,,,,SHA,160804,2016-08-02T04:44:04.000000000-05:00,2016-08-02T08:44:04.000000000+00:00,2016/08/02 08:44:04,WF,ANZ,REQUEST,BOOK
418,103,PNBPUS33PHL,ANZBAU3MXXX,F60802394294000,2016/08/02 05:02:13,2016/08/02 00:00:00,USD,232,USD,252,,,,,,,SHA,160802,2016-08-02T05:02:13.000000000-05:00,2016-08-02T09:02:13.000000000+00:00,2016/08/02 09:02:13,WF,ANZ,REQUEST,BOOK
419,103,PNBPUS33PHL,ANZBAU3MXXX,F60802394327000,2016/08/02 05:02:37,2016/08/02 00:00:00,USD,644.02,USD,664.02,,,,,,,SHA,160802,2016-08-02T05:02:37.000000000-05:00,2016-08-02T09:02:37.000000000+00:00,2016/08/02 09:02:37,WF,ANZ,REQUEST,BOOK
418,103,WF,ANZ,F60802394294000,2016-08-02 19:02:46,2016/08/02 00:00:00,USD,220.23,USD,252,,NULL,,,,,SHA,160802,2016-08-02T19:02:46.000000000+10:00,2016-08-02T09:02:46.000000000+00:00,2016/08/02 09:02:46,WF,ANZ,CONFIRMATION,BOOK
420,103,ANZBAU3MXXX,PNBPUS3NNYC,1003915793606,2016/08/02 05:42:47,2016/08/02 00:00:00,USD,4321.2,USD,4321.2,B,//FW122105278,,,,,SHA,160802,2016-08-02T05:42:47.000000000-05:00,2016-08-02T09:42:47.000000000+00:00,2016/08/02 09:42:47,ANZ,WF,REQUEST,INTERMEDIARY
420,103,ANZ,WF,1003915793606,2016-08-02 19:42:49,2016/08/02 00:00:00,USD,4321.2,USD,4321.2,,NULL,,,,,SHA,160802,2016-08-02T19:42:49.000000000+10:00,2016-08-02T09:42:49.000000000+00:00,2016/08/02 09:42:49,ANZ,WF,CONFIRMATION,BOOK
421,202,PNBPHKHHXXX,ANZBAU3MXXX,201608024375,2016/08/02 05:47:08,2016/08/03 00:00:00,AUD,822000,,,A,WPACAU2S,,,,,,160803,2016-08-02T05:47:08.000000000-05:00,2016-08-02T09:47:08.000000000+00:00,2016/08/02 09:47:08,WF,ANZ,#N/A,INTERMEDIARY
422,103,ANZBAU3MXXX,PNBPUS3NNYC,MZ0802D819470AUG,2016/08/02 05:59:10,2016/08/02 00:00:00,USD,250,USD,250,A,INGBNL2A,,,,,SHA,160802,2016-08-02T05:59:10.000000000-05:00,2016-08-02T09:59:10.000000000+00:00,2016/08/02 09:59:10,ANZ,WF,REQUEST,INTERMEDIARY
422,103,ANZ,WF,MZ0802D819470AUG,2016-08-02 19:59:11,2016/08/02 00:00:00,USD,250,USD,250,,INGBNL2A,,,,,SHA,160802,2016-08-02T19:59:11.000000000+10:00,2016-08-02T09:59:11.000000000+00:00,2016/08/02 09:59:11,ANZ,WF,CONFIRMATION,INTERMEDIARY
423,103,ANZ,WF,RIAU262665863788,2016-08-02 20:12:59,2016/08/02 00:00:00,USD,14050,USD,14050,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T20:12:59.000000000+10:00,2016-08-02T10:12:59.000000000+00:00,2016/08/02 10:12:59,ANZ,WF,REQUEST,BOOK
423,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU262665863788,2016/08/02 06:12:59,2016/08/02 00:00:00,USD,14050,USD,14050,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T06:12:59.000000000-05:00,2016-08-02T10:13:00.000000000+00:00,2016/08/02 10:13:00,ANZ,WF,CONFIRMATION,BOOK
424,103,ANZ,WF,RIAU263141693788,2016-08-02 20:14:00,2016/08/02 00:00:00,USD,4892.04,USD,4892.04,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T20:14:00.000000000+10:00,2016-08-02T10:14:00.000000000+00:00,2016/08/02 10:14:00,ANZ,WF,REQUEST,BOOK
424,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263141693788,2016/08/02 06:14:00,2016/08/02 00:00:00,USD,4892.04,USD,4892.04,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T06:14:00.000000000-05:00,2016-08-02T10:14:01.000000000+00:00,2016/08/02 10:14:01,ANZ,WF,CONFIRMATION,BOOK
425,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263205943788,2016/08/02 06:14:05,2016/08/02 00:00:00,USD,6847.6,USD,6847.6,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T06:14:05.000000000-05:00,2016-08-02T10:14:05.000000000+00:00,2016/08/02 10:14:05,ANZ,WF,REQUEST,BOOK
425,103,ANZ,WF,RIAU263205943788,2016-08-02 20:14:10,2016/08/02 00:00:00,USD,6847.6,USD,6847.6,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T20:14:10.000000000+10:00,2016-08-02T10:14:10.000000000+00:00,2016/08/02 10:14:10,ANZ,WF,CONFIRMATION,BOOK
426,103,PNBPUS33PHL,ANZBAU3MXXX,F60802413522000,2016/08/02 06:45:44,2016/08/02 00:00:00,USD,2978.84,USD,2978.84,,,,,,,SHA,160802,2016-08-02T06:45:44.000000000-05:00,2016-08-02T10:45:44.000000000+00:00,2016/08/02 10:45:44,WF,ANZ,REQUEST,BOOK
426,103,WF,ANZ,F60802413522000,2016-08-02 20:46:28,2016/08/02 00:00:00,USD,3782.6,USD,2978.84,,NULL,,,,,SHA,160802,2016-08-02T20:46:28.000000000+10:00,2016-08-02T10:46:28.000000000+00:00,2016/08/02 10:46:28,WF,ANZ,CONFIRMATION,BOOK
419,103,WF,ANZ,F60802394327000,2016-08-02 20:57:54,2016/08/02 00:00:00,USD,632.25,USD,664.02,,NULL,,,,,SHA,160802,2016-08-02T20:57:54.000000000+10:00,2016-08-02T10:57:54.000000000+00:00,2016/08/02 10:57:54,WF,ANZ,CONFIRMATION,BOOK
427,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263608283788,2016/08/02 06:59:11,2016/08/02 00:00:00,USD,150,USD,150,D,//FW111900659,WELLS FARGO BANK  N.A.,1000 LOUISIANA,,,SHA,160802,2016-08-02T06:59:11.000000000-05:00,2016-08-02T10:59:11.000000000+00:00,2016/08/02 10:59:11,ANZ,WF,REQUEST,BOOK
427,103,ANZ,WF,RIAU263608283788,2016-08-02 20:59:14,2016/08/02 00:00:00,USD,150,USD,150,,NULL,,,,,SHA,160802,2016-08-02T20:59:14.000000000+10:00,2016-08-02T10:59:14.000000000+00:00,2016/08/02 10:59:14,ANZ,WF,CONFIRMATION,BOOK
428,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263655093788,2016/08/02 06:59:17,2016/08/02 00:00:00,USD,320,USD,320,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T06:59:17.000000000-05:00,2016-08-02T10:59:17.000000000+00:00,2016/08/02 10:59:17,ANZ,WF,REQUEST,BOOK
428,103,ANZ,WF,RIAU263655093788,2016-08-02 20:59:20,2016/08/02 00:00:00,USD,320,USD,320,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T20:59:20.000000000+10:00,2016-08-02T10:59:20.000000000+00:00,2016/08/02 10:59:20,ANZ,WF,CONFIRMATION,BOOK
429,103,ANZ,WF,RIAU261097283788,2016-08-02 21:03:00,2016/08/02 00:00:00,USD,4500,USD,4500,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T21:03:00.000000000+10:00,2016-08-02T11:03:00.000000000+00:00,2016/08/02 11:03:00,ANZ,WF,REQUEST,BOOK
429,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU261097283788,2016/08/02 07:03:03,2016/08/02 00:00:00,USD,4500,USD,4500,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T07:03:03.000000000-05:00,2016-08-02T11:03:03.000000000+00:00,2016/08/02 11:03:03,ANZ,WF,CONFIRMATION,BOOK
430,103,ANZ,WF,CMOAU48986873434,2016-08-02 21:05:10,2016/08/02 00:00:00,USD,23031.15,USD,23031.15,,WFBIUS6SSFO,,,,,SHA,160802,2016-08-02T21:05:10.000000000+10:00,2016-08-02T11:05:10.000000000+00:00,2016/08/02 11:05:10,ANZ,WF,REQUEST,BOOK
430,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU48986873434,2016/08/02 07:05:12,2016/08/02 00:00:00,USD,23031.15,USD,23031.15,A,WFBIUS6SSFO,,,,,SHA,160802,2016-08-02T07:05:12.000000000-05:00,2016-08-02T11:05:12.000000000+00:00,2016/08/02 11:05:12,ANZ,WF,CONFIRMATION,BOOK
431,103,ANZ,WF,RIAU263831603788,2016-08-02 21:23:07,2016/08/02 00:00:00,USD,2000,USD,2000,,PNBPUS33CHA,,,,,SHA,160802,2016-08-02T21:23:07.000000000+10:00,2016-08-02T11:23:07.000000000+00:00,2016/08/02 11:23:07,ANZ,WF,REQUEST,BOOK
432,103,ANZ,WF,RIAU263855373788,2016-08-02 21:23:07,2016/08/02 00:00:00,USD,4094.55,USD,4094.55,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T21:23:07.000000000+10:00,2016-08-02T11:23:07.000000000+00:00,2016/08/02 11:23:07,ANZ,WF,REQUEST,BOOK
431,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263831603788,2016/08/02 07:23:08,2016/08/02 00:00:00,USD,2000,USD,2000,A,//FW053000219,PNBPUS33CHA,,,,SHA,160802,2016-08-02T07:23:08.000000000-05:00,2016-08-02T11:23:08.000000000+00:00,2016/08/02 11:23:08,ANZ,WF,CONFIRMATION,BOOK
432,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263855373788,2016/08/02 07:23:08,2016/08/02 00:00:00,USD,4094.55,USD,4094.55,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T07:23:08.000000000-05:00,2016-08-02T11:23:08.000000000+00:00,2016/08/02 11:23:08,ANZ,WF,CONFIRMATION,BOOK
433,103,ANZBAU3MXXX,PNBPUS3NNYC,CMOAU49016933434,2016/08/02 07:43:16,2016/08/02 00:00:00,USD,119602.8,USD,119602.8,A,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T07:43:16.000000000-05:00,2016-08-02T11:43:16.000000000+00:00,2016/08/02 11:43:16,ANZ,WF,REQUEST,BOOK
433,103,ANZ,WF,CMOAU49016933434,2016-08-02 21:43:18,2016/08/02 00:00:00,USD,119602.8,USD,119602.8,,WFBIUS6SXXX,,,,,OUR,160802,2016-08-02T21:43:18.000000000+10:00,2016-08-02T11:43:18.000000000+00:00,2016/08/02 11:43:18,ANZ,WF,CONFIRMATION,BOOK
434,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU261376393788,2016/08/02 07:44:30,2016/08/02 00:00:00,USD,6653,USD,6653,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T07:44:30.000000000-05:00,2016-08-02T11:44:30.000000000+00:00,2016/08/02 11:44:30,ANZ,WF,REQUEST,BOOK
434,103,ANZ,WF,RIAU261376393788,2016-08-02 21:44:33,2016/08/02 00:00:00,USD,6653,USD,6653,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T21:44:33.000000000+10:00,2016-08-02T11:44:33.000000000+00:00,2016/08/02 11:44:33,ANZ,WF,CONFIRMATION,BOOK
435,103,ANZ,WF,1003915693606,2016-08-02 22:00:00,2016/08/02 00:00:00,USD,150025,USD,150025,,PNBPUS33PHL,,,,,SHA,160802,2016-08-02T22:00:00.000000000+10:00,2016-08-02T12:00:00.000000000+00:00,2016/08/02 12:00:00,ANZ,WF,REQUEST,BOOK
435,103,ANZBAU3MXXX,PNBPUS3NNYC,1003915693606,2016/08/02 08:00:05,2016/08/02 00:00:00,USD,150025,USD,150025,A,//FW026005092,PNBPUS33PHL,,,,SHA,160802,2016-08-02T08:00:05.000000000-05:00,2016-08-02T12:00:05.000000000+00:00,2016/08/02 12:00:05,ANZ,WF,CONFIRMATION,BOOK
436,103,PNBPUS33PHL,ANZBAU3MXXX,F60802445549000,2016/08/02 08:57:10,2016/08/02 00:00:00,USD,414.55,,,,,,,,,SHA,160802,2016-08-02T08:57:10.000000000-05:00,2016-08-02T12:57:10.000000000+00:00,2016/08/02 12:57:10,WF,ANZ,REQUEST,BOOK
437,103,ANZ,WF,RIAU263897793788,2016-08-02 23:52:31,2016/08/02 00:00:00,USD,750,USD,750,,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T23:52:31.000000000+10:00,2016-08-02T13:52:31.000000000+00:00,2016/08/02 13:52:31,ANZ,WF,REQUEST,BOOK
437,103,ANZBAU3MXXX,PNBPUS3NNYC,RIAU263897793788,2016/08/02 09:52:31,2016/08/02 00:00:00,USD,750,USD,750,A,WFBIUS6SXXX,,,,,SHA,160802,2016-08-02T09:52:31.000000000-05:00,2016-08-02T13:52:32.000000000+00:00,2016/08/02 13:52:32,ANZ,WF,CONFIRMATION,BOOK
438,103,WFBIUS6SXXX,ANZBAU3MXXX,2016080200042250,2016/08/02 09:57:20,2016/08/03 00:00:00,AUD,500000,AUD,500000,,,,,,,BEN,160803,2016-08-02T09:57:20.000000000-05:00,2016-08-02T13:57:20.000000000+00:00,2016/08/02 13:57:20,WF,ANZ,REQUEST,BOOK
439,103,WFBIUS6SXXX,ANZBAU3MXXX,2016080200000120,2016/08/02 10:24:04,2016/08/04 00:00:00,AUD,16167.71,AUD,16167.71,D,//AU013265,AUSTRALIA AND NEW ZEALAND BANKING,GROUP LIMITED,570  CHURCH STREET VICTORIA,MELBOURNE AU,SHA,160804,2016-08-02T10:24:04.000000000-05:00,2016-08-02T14:24:04.000000000+00:00,2016/08/02 14:24:04,WF,ANZ,REQUEST,BOOK
